ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	muscle_1	muscle_2	muscle_3	muscle_wssv_1	muscle_wssv_2	muscle_wssv_3	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_wssv_1_normalized	muscle_wssv_2_normalized	muscle_wssv_3_normalized	Expression
XM_027368572.1	2274.77476767308	-1.14492810122462	0.310312300951329	-3.68959947032265	0.000224607395521301	0.000770310967828095	2440	2094	1656	3066	1471	2314	3869.75992803188	2658.46597258016	2870.5651199136	1901.6286996726	1175.41106580113	1172.81782003909	NonDE
XM_027382547.1	322.360138902638	-1.25349129067786	0.339743703839996	-3.68952029577036	0.000224677304409846	0.000770310967828095	245	417	256	201	339	349	388.561959986807	529.407980212955	443.758859117078	124.666460741746	270.879912512973	176.885660844271	NonDE
XM_027361943.1	51.2179392940794	1.5709329241896	0.425799758774701	3.68937016007286	0.000224809926071916	0.000770496353892183	8	21	22	127	118	112	12.687737468957	26.6608335359042	38.1355269553739	78.7693557920484	94.2885831166101	56.7655988955825	Down_muscle_Up_muscle_wssv
XM_027376841.1	251.311702750973	-0.965527144523831	0.261715774445696	-3.68922028704146	0.000224942388996677	0.000770681066597417	221	213	217	286	246	270	350.498747579936	270.417025864171	376.15497042346	177.386108319101	196.567724124458	136.845640194708	NonDE
XM_027352162.1	88.81619325964	-1.0848693737901	0.294180992741797	-3.68776161803999	0.000226235442744757	0.000774840592836354	68	78	90	86	68	123	107.845768486134	99.0259531333585	156.008973908348	53.3398787253241	54.3357936604194	62.3407916442558	NonDE
XM_027364423.1	90.1398774064381	0.975871341890475	0.264636532633259	3.68759117337313	0.000226386989781661	0.00077508899922105	36	48	37	176	167	229	57.0948186103064	60.9390480820668	64.1370226067652	109.160682042524	133.442316783677	116.065376313289	NonDE
XM_027358781.1	53.6290598700476	1.48667312041391	0.403199645063159	3.68718856431788	0.000226745339004552	0.000775774339133469	14	32	12	90	114	180	22.2035405706747	40.6260320547112	20.801196521113	55.8208033171997	91.0923599601149	91.2304267964719	NonDE
XM_027363937.1	2843.36908399726	-1.48863128109974	0.403722886561184	-3.68726007529458	0.00022668165055025	0.000775774339133469	2476	4140	1959	2204	1060	4474	3926.85474664218	5255.99289707826	3395.7953320717	1366.98945012342	846.999136471243	2267.58294159675	NonDE
XM_027364954.1	5900.14160701328	-0.71484141910074	0.193934748700402	-3.68598935410516	0.000227815874287431	0.000779165240894494	4786	5908	3984	7046	6318	7863	7590.43894080351	7500.58116810105	6905.99724500952	4370.14866858877	5048.43447568426	3985.24914389255	NonDE
XM_027364077.1	203.448167626446	-1.0504670321837	0.285074215576994	-3.68488967007254	0.000228801730520922	0.000782264264440475	166	282	116	196	177	267	263.270552480857	358.016907482142	201.078233037426	121.565305001902	141.432874674915	135.325133081433	NonDE
XM_027376518.1	162.163452874687	-0.963325305941297	0.261475025541433	-3.68419623995275	0.000229425440981233	0.000784123397416346	103	199	131	187	125	225	163.354619912821	252.643136840235	227.079728688817	115.983224670182	99.8819736404768	114.03803349559	NonDE
XM_027375296.1	818.821611429596	5.06860486605193	1.37637473680511	3.68257621308666	0.000230888809505897	0.000788849993884827	12	79	13	5846	98	2105	19.0316062034355	100.295516635068	22.5346295645391	3625.8712910261	78.3074673341338	1066.8891578143	Down_muscle_Up_muscle_wssv
XM_027368455.1	57.6139974580108	1.53131679140875	0.415860680564416	3.68228318515329	0.000231154435070966	0.000789482539558184	32	14	12	132	108	174	50.7509498758279	17.7738890239361	20.801196521113	81.8705115318929	86.298025225372	88.1894125699228	Down_muscle_Up_muscle_wssv
XM_027374189.1	268.515957107663	-0.7887631517629	0.21424539582647	-3.68158740924247	0.000231786295199808	0.000791365043374493	205	269	204	363	242	340	325.123272642022	341.512581959916	353.620340858921	225.143906712705	193.371500967963	172.324139504447	NonDE
XM_027370240.1	58.6812787467183	1.77696823514014	0.482784987380044	3.68066174713367	0.000232629436507803	0.000793967342625274	19	21	13	217	119	85	30.1333764887728	26.6608335359042	22.5346295645391	134.590159109248	95.0876389057339	43.0810348761117	Down_muscle_Up_muscle_wssv
XM_027354473.1	90.7293887582241	1.93184915331403	0.524915133666828	3.68030759528493	0.000232952777043134	0.00079479436174473	28	40	10	239	86	424	44.4070811413494	50.782540068389	17.3343304342609	148.235244364564	68.7187978646481	214.898338676134	Down_muscle_Up_muscle_wssv
XR_003476094.1	59.8639827165753	3.13315933290297	0.851683344109406	3.6787843211602	0.000234348340097437	0.000799277770520084	2	23	2	72	279	110	3.17193436723924	29.1999605393237	3.46686608685217	44.6566426537597	222.936565165544	55.7519274867328	Down_muscle_Up_muscle_wssv
XM_027376957.1	58.8638054312542	1.54977656820136	0.421318596612559	3.67839582838667	0.000234705515185645	0.000800217726262075	32	16	11	157	116	144	50.7509498758279	20.3130160273556	19.0677634776869	97.376290231115	92.6904715383625	72.9843414371775	Down_muscle_Up_muscle_wssv
XM_027375790.1	59.5450807350804	1.38433989760141	0.376363624567765	3.67819791084023	0.000234887674294223	0.000800560527154982	28	15	21	113	119	182	44.4070811413494	19.0434525256459	36.4020939119478	70.086119720484	95.0876389057339	92.2440982053216	NonDE
XM_027383557.1	56.3128113054342	-1.04361153800402	0.283779255636496	-3.67754695692354	0.000235487734611385	0.00080232691517995	48	66	39	63	41	76	76.1264248137418	83.7911911128418	67.6038886936173	39.0745623220398	32.7612873540764	38.5195135362881	NonDE
XM_027378352.1	27.6411928624234	1.68891602733697	0.459688219851225	3.67404678737161	0.000238738987418242	0.000813121780411644	6	17	4	58	68	74	9.51580310171773	21.5825795290653	6.93373217370434	35.9734065821954	54.3357936604194	37.5058421274384	Down_muscle_Up_muscle_wssv
XM_027368745.1	136.12814176244	2.54684998302511	0.693256814290486	3.67374677107457	0.000239019618799502	0.000813762998282146	18	44	20	617	46	549	28.5474093051532	55.8607940752279	34.6686608685217	382.682618296802	36.7565662996955	278.252801729239	Down_muscle_Up_muscle_wssv
XM_027370334.1	117.77728017027	-1.69630241508766	0.46174622431694	-3.67366818775181	0.000239093175761968	0.000813762998282146	86	144	127	45	118	89	136.393177791287	182.8171442462	220.145996515113	27.9104016585998	94.2885831166101	45.1083776938111	Up_muscle_Down_muscle_wssv
XM_027379397.1	31.0012077555121	2.04802959046283	0.557901577304306	3.67095142544423	0.000241649266284383	0.00082217747241884	8	9	7	137	50	49	12.687737468957	11.4260715153875	12.1340313039826	84.9716672717373	39.9527894561907	24.8349495168174	Down_muscle_Up_muscle_wssv
XM_027377314.1	55.166346795969	1.58670567535509	0.43225695068401	3.6707464688405	0.000241843137910579	0.000822551782165351	26	14	14	178	71	159	41.2351467741102	17.7738890239361	24.2680626079652	110.401144338462	56.7329610277908	80.5868770035502	Down_muscle_Up_muscle_wssv
XM_027367626.1	206.881262458006	-0.802399318647712	0.218601111370916	-3.67060951161509	0.000241972769193575	0.000822707415258155	160	187	172	221	200	306	253.754749379139	237.408374819718	298.150483469287	137.071083701124	159.811157824763	155.091725554002	NonDE
XM_027362037.1	2231.08409216861	1.30734301473373	0.356207197229069	3.67017574294831	0.000242383765558936	0.000823819250300626	799	1203	610	7462	2679	5457	1267.18777971208	1527.2848925568	1057.39415648991	4628.16482614382	2140.6704590627	2765.80243904637	NonDE
XM_027360503.1	298.741408732621	-1.58216384353962	0.431392093011807	-3.66757729028732	0.00024485954710482	0.000831945721354757	286	314	284	319	77	372	453.586614515212	398.642939536854	492.294984333008	197.853736202074	61.5272957625337	188.542882046042	Up_muscle_Down_muscle_wssv
XM_027354009.1	56.592235561975	-1.5124165833734	0.412429853238608	-3.66708804296572	0.000245328343120111	0.000833249902238633	52	56	57	52	18	80	82.4702935482203	71.0955560957446	98.8056834752869	32.252019694382	14.3830042042287	40.5468563539875	Up_muscle_Down_muscle_wssv
XM_027367564.1	351.199299646894	-1.12871688570549	0.307971011045792	-3.66501016401723	0.00024732876037608	0.00083975348235686	304	364	289	411	335	275	482.134023820365	462.12111462234	500.962149550139	254.915001815212	267.683689356478	139.379818716832	NonDE
XM_027350774.1	49.039280451286	1.47076057265768	0.401421815672611	3.66387803361736	0.000248425114761652	0.000842953914849166	26	18	8	133	78	141	41.2351467741102	22.852143030775	13.8674643474087	82.4907426798618	62.3263515516575	71.463834323903	NonDE
XM_027365681.1	19309.4319760331	-0.945766857699147	0.258134051130793	-3.66385935352613	0.000248443242718823	0.000842953914849166	16287	18662	15426	22834	19967	18697	25830.6475196128	23692.5940689069	26739.9381278908	14162.3580327215	15954.7469414352	9476.30716563131	NonDE
XM_027356186.1	31.1398070089458	1.30493581497174	0.356214188871939	3.66334597480302	0.000248941933210812	0.000844353880658663	10	16	10	75	56	83	15.8596718361962	20.3130160273556	17.3343304342609	46.5173360976664	44.7471241909336	42.067363467262	NonDE
XM_027366699.1	74.9107254510335	-1.58673370339694	0.4332267909344	-3.66259367287653	0.000249674407320654	0.000846545544904355	39	71	107	62	47	71	61.8527201611652	90.1390086213904	185.477335646591	38.4543311740709	37.5556220888193	35.9853350141639	Up_muscle_Down_muscle_wssv
XM_027361423.1	1035.51015127967	-0.809172560327637	0.220959655048047	-3.66208283657795	0.000250172931702754	0.000847649840094064	859	961	792	1028	1106	1453	1362.34581072925	1220.05052514305	1372.87897039346	637.597620112014	883.755702770939	736.432278529298	NonDE
XM_027365088.1	370.009994648996	0.986683133663732	0.269432222615953	3.66208289448046	0.000250172875142913	0.000847649840094064	150	172	167	875	465	1105	237.895077542943	218.364922294073	289.483318252156	542.702254472775	371.560941942574	560.053453389453	NonDE
XM_027376187.1	25203.3702361652	-0.919257668529168	0.251066805100996	-3.66140664497395	0.000250834261970155	0.000849597125575017	19438	25768	20406	26804	27861	26475	30828.0301151982	32714.1123120562	35372.4346841527	16624.675690158	22262.4933407786	13418.4752746477	NonDE
XR_003476030.1	277.591226524943	-0.842185075397136	0.230174608517882	-3.65889652564223	0.000253303581606068	0.000857664767681714	240	250	214	351	268	325	380.632124068709	317.390875427431	370.954671293182	217.701132937079	214.146951485182	164.721603938074	NonDE
XM_027363779.1	423.074024354798	-0.832669834595975	0.227591528522708	-3.65861523933171	0.000253581711907095	0.000858310218114801	322	451	313	404	382	704	510.681433125518	572.573139271086	542.564542592365	250.57338377943	305.239311445297	356.81233591509	NonDE
XM_027379055.1	197.503539164043	0.990215846222493	0.270660513436333	3.65851610067022	0.00025367980647989	0.000858346057868659	96	118	54	392	362	507	152.252849627484	149.808493201747	93.6053843450086	243.130610003803	289.258195662821	256.965702143396	NonDE
XM_027365567.1	60.6323985719056	-1.57637103682273	0.43093309825903	-3.65804122076319	0.000254150178826418	0.00085950542436641	73	36	64	50	47	45	115.775604404232	45.7042860615501	110.939714779269	31.0115573984443	37.5556220888193	22.807606699118	Up_muscle_Down_muscle_wssv
XM_027380805.1	552.915830434998	1.11521641509699	0.304871093676083	3.65799329037694	0.000254197699672439	0.00085950542436641	212	317	178	1669	730	1286	336.22504292736	402.451630041983	308.551081729843	1035.16578596007	583.310726060385	651.790715890349	NonDE
XM_027355167.1	34619.1756174031	-1.1917095879477	0.325871592829904	-3.65699132470789	0.000255193013879048	0.00086257349177794	29683	36445	29492	30932	38334	26500	47076.2639113812	46269.2418198109	51122.4073167221	19184.9898689736	30631.0046202723	13431.1461672584	NonDE
XM_027371268.1	270.526916621354	1.40596753942352	0.384491962470197	3.65668902515095	0.00025549402354503	0.000863293447107545	117	119	62	677	664	451	185.558160483496	151.078056703457	107.472848692417	419.896487174935	530.573043978213	228.582902695605	NonDE
XM_027355849.1	289.538535291219	1.55658944314194	0.425699194124941	3.65654777980409	0.00025563478030483	0.000863471611573717	67	96	123	374	694	1005	106.259801302515	121.878096164134	213.212264341408	231.966449340363	554.544717651927	509.369882946968	Down_muscle_Up_muscle_wssv
XM_027358293.1	83.2219772058795	-1.25981849384555	0.344572174742742	-3.65618174127419	0.000255999891139873	0.000864407205573497	52	117	70	96	46	100	82.4702935482203	148.538929700038	121.340313039826	59.542190205013	36.7565662996955	50.6835704424844	NonDE
XM_027358887.1	341.346782286701	4.64186600127653	1.27054526106601	3.65344403188118	0.000258746208164857	0.00087337975082212	4	54	2	914	324	2257	6.34386873447849	68.5564290923251	3.46686608685217	566.891269243561	258.894075676116	1143.92818488687	Down_muscle_Up_muscle_wssv
XM_027379721.1	61.4125984702124	-1.25138265137409	0.342539006494066	-3.65325591436187	0.000258935927880414	0.000873719475947361	54	69	50	80	30	69	85.6422279154596	87.599881617971	86.6716521713043	49.6184918375108	23.9716736737144	34.9716636053142	NonDE
XM_027370376.1	41.7285942746377	1.8182848681687	0.497738185883672	3.65309497992516	0.000259098336511349	0.00087396684416775	16	19	3	85	66	178	25.3754749379139	24.1217065324848	5.20029913027826	52.7196475773553	52.7376820821718	90.2167553876222	Down_muscle_Up_muscle_wssv
XM_027375272.1	470.221935538238	-0.748166405645335	0.204813510135544	-3.65291530402562	0.000259279771124222	0.000874278196960294	396	441	335	647	415	631	628.04300471337	559.877504253988	580.700069547739	401.289552735869	331.608152486383	319.813329492076	NonDE
XM_027381037.1	175.754635481534	0.933244207568166	0.255556574085954	3.65181060556195	0.000260397903074412	0.000877746746136393	70	88	81	441	254	424	111.017702853374	111.721588150456	140.408076517513	273.521936254278	202.960170437449	214.898338676134	NonDE
XM_027366606.1	172.403114799894	-0.99929032508554	0.273698929492364	-3.65105675399955	0.000261163515248388	0.000880025050179126	184	178	99	198	136	224	291.81796178601	225.982303304331	171.609871299182	122.805767297839	108.671587320839	113.531197791165	NonDE
XM_027376336.1	58.1447081780456	1.63300715606421	0.447306196044591	3.65075907846672	0.000261466415558767	0.000880743155980752	27	12	16	195	84	148	42.8211139577298	15.2347620205167	27.7349286948174	120.945073853933	67.1206862864004	75.0116842548769	Down_muscle_Up_muscle_wssv
XM_027375498.1	48.8376280113626	2.21532753046052	0.606832345384594	3.65064180792226	0.000261585834841129	0.000880842929610928	24	7	3	113	78	214	38.0632124068709	8.88694451196807	5.20029913027826	70.086119720484	62.3263515516575	108.462840746917	Down_muscle_Up_muscle_wssv
XM_027353084.1	69.9895400673941	1.80775896799776	0.495535424660952	3.64809230184631	0.000264194730353624	0.00088932261840724	24	27	12	253	61	239	38.0632124068709	34.2782145461626	20.801196521113	156.918480436128	48.7424031365527	121.133733357538	Down_muscle_Up_muscle_wssv
XM_027367020.1	191.773040670906	1.38913457350228	0.380880598613141	3.64716548587769	0.000265149166854929	0.000892229220473414	76	62	69	572	198	629	120.533505955091	78.7129371060029	119.6068799964	354.772216638202	158.213046246515	318.799658083227	NonDE
XM_027358288.1	330.614887742697	-0.92277223670777	0.253071299413054	-3.64629351035833	0.000266050078913982	0.000894953780544323	220	391	261	380	325	376	348.912780396317	496.399329168502	452.426024334208	235.687836228176	259.69313146524	190.570224863741	NonDE
XM_027379656.1	92.7442813327935	-0.911373045327448	0.249958240975138	-3.6461012118344	0.000266249144694194	0.000895316373090624	80	104	60	101	82	129	126.87737468957	132.034604177811	104.005982605565	62.6433459448574	65.5225747081528	65.3818058708049	NonDE
XM_027369385.1	36.1392118301551	1.89623507685246	0.520270853419979	3.64470749108399	0.000267696091156532	0.000899565247740467	10	20	2	97	90	79	15.8596718361962	25.3912700341945	3.46686608685217	60.1624213529819	71.9150210211433	40.0400206495627	Down_muscle_Up_muscle_wssv
XM_027370669.1	50.1048293375799	1.19871028466874	0.32888298231314	3.6447926743969	0.000267607443650089	0.000899565247740467	22	25	14	94	95	149	34.8912780396317	31.7390875427431	24.2680626079652	58.3017279090752	75.9102999667624	75.5185199593017	NonDE
XM_027352176.1	704.176997014241	0.948295535709835	0.260260676984548	3.64363739730891	0.00026881205045861	0.000902696817168266	270	374	311	1204	1449	1733	428.211139577298	474.816749639437	539.097676505512	746.758302154538	1157.83183844041	878.346275768254	NonDE
XM_027383014.1	566.341577235684	1.20154890767208	0.329760918732236	3.64369711332509	0.000268749660230865	0.000902696817168266	181	320	194	1150	695	2170	287.060060235151	406.260320547112	336.286010424661	713.265820164218	555.343773441051	1099.83347860191	NonDE
XM_027353815.1	202.605686328192	1.73858000348957	0.477219007530413	3.64314911194892	0.000269322711902066	0.000904102149571309	93	57	35	708	197	668	147.494948076625	72.3651195974543	60.670156519913	439.123652761971	157.413990457391	338.566250555796	Down_muscle_Up_muscle_wssv
XM_027352110.1	32.9511740521277	1.51369254914983	0.415568118832543	3.64246553225076	0.000270039144967887	0.000906197048576807	15	11	8	63	54	126	23.7895077542943	13.965198518807	13.8674643474087	39.0745623220398	43.149012612686	63.8612987575303	Down_muscle_Up_muscle_wssv
XM_027350658.1	86.6221364059873	2.56215608580924	0.703480891210245	3.64211184386457	0.000270410532770664	0.00090682287724699	35	5	8	219	92	463	55.5088514266868	6.34781750854862	13.8674643474087	135.830621405186	73.5131325993909	234.664931148703	Down_muscle_Up_muscle_wssv
XM_027366618.1	112.740499066581	2.46711664759316	0.677377846541005	3.64215726893249	0.000270362807741848	0.00090682287724699	26	26	17	214	54	783	41.2351467741102	33.0086510444528	29.4683617382434	132.729465665341	43.149012612686	396.852356564653	Down_muscle_Up_muscle_wssv
XM_027356090.1	69.8263107916992	2.20475063501299	0.60540011125084	3.64180744938694	0.000270730543147815	0.000907585747688625	30	12	7	203	63	331	47.5790155085886	15.2347620205167	12.1340313039826	125.906923037684	50.3405147148003	167.762618164623	Down_muscle_Up_muscle_wssv
XM_027358954.1	329.715358118281	-1.2361905395656	0.33960393108412	-3.6400949059079	0.000272537569084817	0.000913331402512118	278	343	296	204	224	559	440.898877046255	435.460281086436	513.096180854121	126.527154185653	178.988496763734	283.321158773488	NonDE
XM_027377374.1	185.207171797199	-1.5650208813094	0.42997551817602	-3.63979067447446	0.000272859765363713	0.000914098851930554	187	243	130	255	85	108	296.575863336869	308.503930915463	225.346295645391	158.158942732066	67.9197420755242	54.7382560778831	Up_muscle_Down_muscle_wssv
XM_027359913.1	74.9473979764059	2.35207394867118	0.64634243587404	3.63905233220608	0.000273643191873751	0.000916410402557059	2	15	30	171	190	232	3.17193436723924	19.0434525256459	52.0029913027826	106.059526302679	151.820599933525	117.585883426564	Down_muscle_Up_muscle_wssv
XM_027351234.1	44.417989464414	1.47328952274003	0.405039758837996	3.63739482505792	0.000275409593819651	0.000921996994387279	16	24	8	75	98	142	25.3754749379139	30.4695240410334	13.8674643474087	46.5173360976664	78.3074673341338	71.9706700283278	NonDE
XM_027366757.1	74.3284528133763	-1.03676018615506	0.285034803313041	-3.63731086205789	0.000275499356769203	0.000921996994387279	74	77	49	89	52	97	117.361571587852	97.7563896316488	84.9382191278782	55.2005721692308	41.5509010344384	49.1630633292099	NonDE
XM_027372026.1	213.46118422505	-0.90034878380894	0.247608727409299	-3.63617548229896	0.000276715860946562	0.000925752346529613	196	205	152	203	175	356	310.849567989446	260.260517850494	263.481822600765	125.906923037684	139.834763096668	180.433510775244	NonDE
XM_027366674.1	66.6600172075474	-2.88195052816472	0.792857297869303	-3.63489184738486	0.000278097275594112	0.000930056657450611	56	67	103	61	2	16	88.8141622826988	85.0607546145515	178.543603472887	37.834100026102	1.59811157824763	8.1093712707975	Up_muscle_Down_muscle_wssv
XM_027371874.1	183.657850557136	-0.805624866520431	0.221728476004827	-3.63338476426859	0.000279727406855807	0.000935189548005662	134	212	126	219	175	249	212.519602605029	269.147462362462	218.412563471687	135.830621405186	139.834763096668	126.202090401786	NonDE
XM_027378766.1	51.6547978829296	1.82545174335551	0.502435111462991	3.63320894919179	0.000279918158761409	0.000935508422245541	26	8	10	90	121	175	41.2351467741102	10.1565080136778	17.3343304342609	55.8208033171997	96.6857504839816	88.6962482743477	Down_muscle_Up_muscle_wssv
XM_027355174.1	194.019524779567	-1.12176223310765	0.308796968445656	-3.63268538144689	0.000280486929789607	0.000937090018496681	161	181	180	148	208	215	255.340716562759	229.79099380946	312.017947816695	91.794209899395	166.203604137753	108.969676451341	NonDE
XM_027360173.1	1093.53443854893	1.63416922988775	0.449999405364017	3.63149197623013	0.000281787420043575	0.000941114335446861	466	370	225	4165	1072	3004	739.060707566744	469.738495632598	390.022434770869	2583.26273129041	856.587805940729	1522.53445609223	Down_muscle_Up_muscle_wssv
XM_027380102.1	326.132309808337	1.62917767469291	0.448697928013556	3.63090081985778	0.000282433711798617	0.000942951762774892	84	92	132	1299	417	669	133.221243424048	116.799842157295	228.813161732243	805.680261211582	333.206264064631	339.073086260221	Down_muscle_Up_muscle_wssv
XM_027358220.1	154.086511160214	-1.07481405358739	0.296043036245718	-3.63060069649903	0.00028276235807481	0.000943727788484455	150	150	115	127	108	260	237.895077542943	190.434525256459	199.344799994	78.7693557920484	86.298025225372	131.777283150459	NonDE
XM_027359977.1	170.544731082942	-1.7239625554494	0.475065283846584	-3.62889609926986	0.00028463576290106	0.000949334307479256	216	267	60	101	84	213	342.568911661838	338.973454956496	104.005982605565	62.6433459448574	67.1206862864004	107.956005042492	Up_muscle_Down_muscle_wssv
XM_027363916.1	54.139072249105	-1.12974102919862	0.311316048930343	-3.62891997723959	0.000284609440155472	0.000949334307479256	40	51	55	58	38	69	63.4386873447849	64.747738587196	95.3388173884347	35.9734065821954	30.364119986705	34.9716636053142	NonDE
XM_027369559.1	326.833819633291	-2.00353306195323	0.552139057564798	-3.62867475956109	0.000284879873346925	0.000949825519259004	363	243	395	145	309	109	575.706087653923	308.503930915463	684.706052153304	89.9335164554884	246.908238839259	55.245091782308	Up_muscle_Down_muscle_wssv
XM_027369710.1	73.3025909522839	-1.07122208001417	0.29532642729605	-3.62724761824422	0.000286458550306204	0.000954764498794956	66	83	51	70	49	116	104.673834118895	105.373770641907	88.4050852147303	43.416180357822	39.1537336670669	58.7929417132819	NonDE
XM_027375931.1	36.5996217371221	1.54280690938729	0.425375329266708	3.62693086138044	0.000286810050509183	0.000955611340164599	9	13	15	83	48	144	14.2737046525766	16.5043255222264	26.0014956513913	51.4791852814175	38.3546778779431	72.9843414371775	Down_muscle_Up_muscle_wssv
XM_027365269.1	99.3821419133188	1.22044713852918	0.336610089315753	3.62569981491065	0.000288179964316972	0.000959849667227564	47	30	39	258	146	275	74.5404576301222	38.0869050512917	67.6038886936173	160.019636175972	116.662145212077	139.379818716832	NonDE
XM_027352259.1	253.628394486339	4.03191117538818	1.11227422438456	3.62492547880368	0.000289044786884844	0.000962403365428864	12	16	28	1464	53	954	19.0316062034355	20.3130160273556	48.5361252159304	908.018400626448	42.3499568235622	483.521262021301	Down_muscle_Up_muscle_wssv
XM_027374239.1	98.9340632303958	1.61178983383518	0.444732761083793	3.62417607802791	0.00028988407492335	0.000964870339641379	38	22	34	356	160	193	60.2667529775456	27.9303970376139	58.9367234764869	220.802288676923	127.84892625981	97.8192909539949	Down_muscle_Up_muscle_wssv
XM_027373751.1	84.1822416226107	1.24761758044104	0.344264702978786	3.62400667174387	0.000290074116841852	0.000965175377239393	45	37	18	183	138	260	71.368523262883	46.9738495632598	31.2017947816695	113.502300078306	110.269698899086	131.777283150459	NonDE
XM_027361550.1	98.1992173787283	-1.94536233279991	0.536881587371095	-3.62344766250154	0.000290702048163541	0.000966608945910568	116	100	90	46	97	32	183.972193299876	126.956350170972	156.008973908348	28.5306328065687	77.50841154501	16.218742541595	Up_muscle_Down_muscle_wssv
XM_027381899.1	35.408560048454	1.51501451460755	0.418109143739388	3.62349051029575	0.000290653872500187	0.000966608945910568	19	9	8	94	69	86	30.1333764887728	11.4260715153875	13.8674643474087	58.3017279090752	55.1348494495432	43.5878705805366	Down_muscle_Up_muscle_wssv
XM_027367132.1	475.16402098333	0.936258094740357	0.258428345927466	3.62289241677514	0.000291327012308539	0.000968358747453221	259	213	172	1068	671	1328	410.765500557482	270.417025864171	298.150483469287	662.40686603077	536.16643450208	673.077815476193	NonDE
XM_027364741.1	557.879942446329	2.60407396790715	0.718954148356079	3.62203065920335	0.000292299467983693	0.000971262019462074	106	227	9	1593	905	2297	168.11252146368	288.190914888107	15.6008973908348	988.028218714434	723.145489157052	1164.20161306387	Down_muscle_Up_muscle_wssv
XM_027359741.1	80.9852381747272	2.54780797338533	0.703550542539627	3.62135741405079	0.000293061310482096	0.000973463729942051	21	3	20	285	63	369	33.305310856012	3.80869050512917	34.6686608685217	176.765877171132	50.3405147148003	187.022374932767	Down_muscle_Up_muscle_wssv
XM_027367149.1	43470.3916739341	-0.755031254520797	0.208566438549922	-3.62009947415425	0.000294489778954395	0.000977546613117989	36732	43178	29251	60566	41488	51947	58255.7465887159	54817.2128768225	50704.6499532564	37564.9197078835	33151.2265791688	26328.5943377574	NonDE
XM_027368756.1	3339.0538645794	-1.49000999491596	0.411592855698412	-3.62010655502666	0.00029448171996527	0.000977546613117989	3615	4999	1554	2921	2855	2304	5733.27136878493	6346.54794504691	2693.75494948414	1811.69518321711	2281.30427794849	1167.74946299484	NonDE
XM_027358920.1	86.1711072463895	2.05072955363849	0.566608188607037	3.61930800661397	0.000295391879087518	0.000980209384969373	26	38	6	163	112	447	41.2351467741102	48.2434130649695	10.4005982605565	101.097677118928	89.4942483818672	226.555559877905	Down_muscle_Up_muscle_wssv
XM_027357420.1	322.385707769726	1.16403242796998	0.321761162553069	3.61769089449382	0.000297243086392989	0.000986018746847762	163	129	101	941	422	821	258.512650929998	163.773691720554	175.076737386035	583.637510238721	337.20154301025	416.112113332797	NonDE
XM_027371091.1	701.731938731348	-0.939209369179282	0.259629035935276	-3.61750512917755	0.000297456437754809	0.000986392899911063	623	860	396	832	621	852	988.057555395024	1091.82461147036	686.43948519673	516.032315110113	496.213645045889	431.824020169967	NonDE
XM_027379058.1	775.198609838463	-1.10615889883247	0.305909111978082	-3.61597237715405	0.00029922228452606	0.000991913277768205	793	697	596	552	780	1006	1257.67197661036	884.885760691678	1033.12609388195	342.367593678825	623.263515516575	509.876718651393	NonDE
XM_027353116.1	46.6380321819995	1.56092199281024	0.431689499240734	3.61584424813583	0.000299370342688051	0.000992068814671314	13	23	12	83	68	204	20.6175733870551	29.1999605393237	20.801196521113	51.4791852814175	54.3357936604194	103.394483702668	Down_muscle_Up_muscle_wssv
XM_027378272.1	1223.685700709	0.746326246438152	0.206476874153669	3.61457547968642	0.000300840163153449	0.000996602891040926	566	787	487	2622	2051	2636	897.657425928706	999.146475845553	844.181892148503	1626.24606997442	1638.86342349294	1336.01891686389	NonDE
XM_027375853.1	30.7759299070309	1.57448251494193	0.43594426020773	3.6116601562587	0.000304243099800353	0.00100753564008834	13	12	6	102	49	71	20.6175733870551	15.2347620205167	10.4005982605565	63.2635770928263	39.1537336670669	35.9853350141639	Down_muscle_Up_muscle_wssv
XM_027383316.1	55.2730374817808	1.41567515709864	0.391989760291287	3.61151055590497	0.000304418690721057	0.00100777689412178	18	19	22	89	134	155	28.5474093051532	24.1217065324848	38.1355269553739	55.2005721692308	107.073475742591	78.5595341858508	NonDE
XM_027352179.1	588.886185971478	1.27247329682426	0.352403731197482	3.61083945536088	0.000305207552136467	0.00101004752999548	280	249	158	984	1488	1381	444.070811413494	316.121311925721	273.882420861321	610.307449601383	1188.99501421624	699.940107810709	NonDE
XM_027368859.1	627.401159153209	-0.799919869254349	0.221558741915556	-3.61041889991968	0.000305702879459383	0.00101100456662747	484	574	516	677	669	827	767.608116871897	728.729449981382	894.45145040786	419.896487174935	534.568322923832	419.153127559346	NonDE
XM_027375968.1	44.4965025335969	1.27642866777525	0.353533480389555	3.61048878982769	0.000305620511484496	0.00101100456662747	14	21	17	110	60	143	22.2035405706747	26.6608335359042	29.4683617382434	68.2254262765774	47.9433473474289	72.4775057327527	NonDE
XM_027380439.1	65.4161057844443	1.22908878206817	0.340465210380554	3.61002752878732	0.000306164509813636	0.00101218998205661	24	35	20	120	103	234	38.0632124068709	44.4347225598404	34.6686608685217	74.4277377562663	82.3027462797529	118.599554835413	NonDE
